epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697649964389,2023-10-18T17:26:04.389000,24.48,0.206,-1.013,0.443
1697649964469,2023-10-18T17:26:04.469000,24.56,0.234,-0.969,0.318
1697649964549,2023-10-18T17:26:04.549000,24.64,0.283,-0.958,0.22
1697649964629,2023-10-18T17:26:04.629000,24.72,0.393,-0.904,0.174
1697649964709,2023-10-18T17:26:04.709000,24.8,0.463,-0.879,0.217
1697649964789,2023-10-18T17:26:04.789000,24.88,0.803,-0.912,0.531
1697649964869,2023-10-18T17:26:04.869000,24.96,1.057,-0.897,0.763
1697649964949,2023-10-18T17:26:04.949000,25.04,1.173,-0.688,0.855
1697649965029,2023-10-18T17:26:05.029000,25.12,1.119,-0.451,0.845
1697649965109,2023-10-18T17:26:05.109000,25.2,0.78,-0.082,0.654
1697649965189,2023-10-18T17:26:05.189000,25.28,0.243,0.23,0.439
1697649965269,2023-10-18T17:26:05.269000,25.36,-0.14,0.375,0.36
1697649965349,2023-10-18T17:26:05.349000,25.44,-0.287,0.459,0.452
1697649965429,2023-10-18T17:26:05.429000,25.52,-0.324,0.547,0.555
1697649965509,2023-10-18T17:26:05.509000,25.6,-0.382,0.625,0.549
1697649965589,2023-10-18T17:26:05.589000,25.68,-0.463,0.623,0.4
1697649965669,2023-10-18T17:26:05.669000,25.76,-0.628,0.54,0.31
1697649965749,2023-10-18T17:26:05.749000,25.84,-0.734,0.55,0.284
1697649965829,2023-10-18T17:26:05.829000,25.92,-0.735,0.57,0.212
1697649965909,2023-10-18T17:26:05.909000,26.0,-0.7,0.5,0.167
1697649965989,2023-10-18T17:26:05.989000,26.08,-0.696,0.517,0.181
1697649966069,2023-10-18T17:26:06.069000,26.16,-0.764,0.561,0.164
1697649966149,2023-10-18T17:26:06.149000,26.24,-0.785,0.562,0.176
1697649966229,2023-10-18T17:26:06.229000,26.32,-0.91,0.595,0.232
1697649966309,2023-10-18T17:26:06.309000,26.4,-0.737,0.682,-0.056
1697649966389,2023-10-18T17:26:06.389000,26.48,-0.589,0.581,0.118
1697649966469,2023-10-18T17:26:06.469000,26.56,-0.804,0.567,0.119
1697649966549,2023-10-18T17:26:06.549000,26.64,-0.872,0.601,0.063
1697649966629,2023-10-18T17:26:06.629000,26.72,-0.776,0.596,0.039
1697649966709,2023-10-18T17:26:06.709000,26.8,-0.774,0.592,0.066
1697649966789,2023-10-18T17:26:06.789000,26.88,-0.77,0.554,0.117
1697649966869,2023-10-18T17:26:06.869000,26.96,-0.76,0.551,0.075
1697649966949,2023-10-18T17:26:06.949000,27.04,-0.791,0.689,0.053
1697649967029,2023-10-18T17:26:07.029000,27.12,-0.833,0.596,0.022
1697649967109,2023-10-18T17:26:07.109000,27.2,-0.706,0.599,0.015
1697649967189,2023-10-18T17:26:07.189000,27.28,-0.57,0.609,0.11
1697649967269,2023-10-18T17:26:07.269000,27.36,-0.504,0.602,-0.047
1697649967349,2023-10-18T17:26:07.349000,27.44,-0.439,0.503,0.151
1697649967429,2023-10-18T17:26:07.429000,27.52,-0.401,0.55,0.189
1697649967509,2023-10-18T17:26:07.509000,27.6,-0.234,0.485,0.356
1697649967589,2023-10-18T17:26:07.589000,27.68,-0.018,0.362,0.416
1697649967669,2023-10-18T17:26:07.669000,27.76,0.361,0.004,0.486
1697649967749,2023-10-18T17:26:07.749000,27.84,0.871,-0.415,0.764
1697649967829,2023-10-18T17:26:07.829000,27.92,0.946,-0.972,0.886
1697649967909,2023-10-18T17:26:07.909000,28.0,1.009,-1.471,0.782
1697649967989,2023-10-18T17:26:07.989000,28.08,1.256,-1.272,0.585
1697649968069,2023-10-18T17:26:08.069000,28.16,0.91,-0.925,0.474
